zip,city,state_id,state_name,county_fips,county_name,county_names_all,county_fips_all
2191,North Weymouth,MA,Massachusetts,25021,Norfolk,Norfolk,25021
2210,Boston,MA,Massachusetts,25025,Suffolk,Suffolk,25025
2215,Boston,MA,Massachusetts,25025,Suffolk,Suffolk|Norfolk,25025|25021
2301,Brockton,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2302,Brockton,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2324,Bridgewater,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2330,Carver,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2332,Duxbury,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2333,East Bridgewater,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2338,Halifax,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2339,Hanover,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2341,Hanson,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2343,Holbrook,MA,Massachusetts,25021,Norfolk,Norfolk,25021
2346,Middleboro,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2347,Lakeville,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2351,Abington,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2356,North Easton,MA,Massachusetts,25005,Bristol,Bristol,25005
2359,Pembroke,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2360,Plymouth,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2364,Kingston,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2368,Randolph,MA,Massachusetts,25021,Norfolk,Norfolk,25021
2370,Rockland,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2375,South Easton,MA,Massachusetts,25005,Bristol,Bristol,25005
2379,West Bridgewater,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2382,Whitman,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2420,Lexington,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2421,Lexington,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2445,Brookline,MA,Massachusetts,25021,Norfolk,Norfolk|Suffolk,25021|25025
2446,Brookline,MA,Massachusetts,25021,Norfolk,Norfolk|Suffolk,25021|25025
2451,Waltham,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2452,Waltham,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2453,Waltham,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2458,Newton,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2459,Newton Center,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2460,Newtonville,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2461,Newton Highlands,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2465,West Newton,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2466,Auburndale,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2467,Chestnut Hill,MA,Massachusetts,25021,Norfolk,Norfolk|Middlesex|Suffolk,25021|25017|25025
2468,Waban,MA,Massachusetts,25017,Middlesex,Middlesex|Norfolk,25017|25021
2472,Watertown,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2474,Arlington,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2476,Arlington,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2478,Belmont,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2481,Wellesley Hills,MA,Massachusetts,25021,Norfolk,Norfolk,25021
2482,Wellesley,MA,Massachusetts,25021,Norfolk,Norfolk,25021
2492,Needham,MA,Massachusetts,25021,Norfolk,Norfolk,25021
2493,Weston,MA,Massachusetts,25017,Middlesex,Middlesex,25017
2494,Needham Heights,MA,Massachusetts,25021,Norfolk,Norfolk,25021
2532,Buzzards Bay,MA,Massachusetts,25001,Barnstable,Barnstable|Plymouth,25001|25023
2536,East Falmouth,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2537,East Sandwich,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2539,Edgartown,MA,Massachusetts,25007,Dukes,Dukes,25007
2540,Falmouth,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2554,Nantucket,MA,Massachusetts,25019,Nantucket,Nantucket,25019
2563,Sandwich,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2568,Vineyard Haven,MA,Massachusetts,25007,Dukes,Dukes,25007
2571,Wareham,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2601,Hyannis,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2631,Brewster,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2632,Centerville,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2642,Eastham,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2645,Harwich,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2648,Marstons Mills,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2649,Mashpee,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2653,Orleans,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2660,South Dennis,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2664,South Yarmouth,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2673,West Yarmouth,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2675,Yarmouth Port,MA,Massachusetts,25001,Barnstable,Barnstable,25001
2703,Attleboro,MA,Massachusetts,25005,Bristol,Bristol,25005
2718,East Taunton,MA,Massachusetts,25005,Bristol,Bristol,25005
2719,Fairhaven,MA,Massachusetts,25005,Bristol,Bristol,25005
2720,Fall River,MA,Massachusetts,25005,Bristol,Bristol,25005
2721,Fall River,MA,Massachusetts,25005,Bristol,Bristol,25005
2723,Fall River,MA,Massachusetts,25005,Bristol,Bristol,25005
2724,Fall River,MA,Massachusetts,25005,Bristol,Bristol,25005
2726,Somerset,MA,Massachusetts,25005,Bristol,Bristol,25005
2738,Marion,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2739,Mattapoisett,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2740,New Bedford,MA,Massachusetts,25005,Bristol,Bristol,25005
2743,Acushnet,MA,Massachusetts,25005,Bristol,Bristol,25005
2744,New Bedford,MA,Massachusetts,25005,Bristol,Bristol,25005
2745,New Bedford,MA,Massachusetts,25005,Bristol,Bristol,25005
2746,New Bedford,MA,Massachusetts,25005,Bristol,Bristol,25005
2747,North Dartmouth,MA,Massachusetts,25005,Bristol,Bristol,25005
2748,South Dartmouth,MA,Massachusetts,25005,Bristol,Bristol,25005
2760,North Attleboro,MA,Massachusetts,25005,Bristol,Bristol,25005
2762,Plainville,MA,Massachusetts,25021,Norfolk,Norfolk,25021
2766,Norton,MA,Massachusetts,25005,Bristol,Bristol,25005
2767,Raynham,MA,Massachusetts,25005,Bristol,Bristol,25005
2769,Rehoboth,MA,Massachusetts,25005,Bristol,Bristol,25005
2770,Rochester,MA,Massachusetts,25023,Plymouth,Plymouth,25023
2771,Seekonk,MA,Massachusetts,25005,Bristol,Bristol,25005
2777,Swansea,MA,Massachusetts,25005,Bristol,Bristol,25005
2779,Berkley,MA,Massachusetts,25005,Bristol,Bristol,25005
2780,Taunton,MA,Massachusetts,25005,Bristol,Bristol,25005
2790,Westport,MA,Massachusetts,25005,Bristol,Bristol,25005
2806,Barrington,RI,Rhode Island,44001,Bristol,Bristol,44001
2809,Bristol,RI,Rhode Island,44001,Bristol,Bristol,44001
2813,Charlestown,RI,Rhode Island,44009,Washington,Washington,44009
2814,Chepachet,RI,Rhode Island,44007,Providence,Providence,44007
2816,Coventry,RI,Rhode Island,44003,Kent,Kent,44003
2817,West Greenwich,RI,Rhode Island,44003,Kent,Kent|Washington,44003|44009
2818,East Greenwich,RI,Rhode Island,44003,Kent,Kent,44003
2822,Exeter,RI,Rhode Island,44009,Washington,Washington,44009
2825,Foster,RI,Rhode Island,44007,Providence,Providence,44007
2828,Greenville,RI,Rhode Island,44007,Providence,Providence,44007
2830,Harrisville,RI,Rhode Island,44007,Providence,Providence,44007
2835,Jamestown,RI,Rhode Island,44005,Newport,Newport,44005
2840,Newport,RI,Rhode Island,44005,Newport,Newport,44005
2842,Middletown,RI,Rhode Island,44005,Newport,Newport,44005
2852,North Kingstown,RI,Rhode Island,44009,Washington,Washington,44009
2857,North Scituate,RI,Rhode Island,44007,Providence,Providence,44007
2859,Pascoag,RI,Rhode Island,44007,Providence,Providence,44007
2860,Pawtucket,RI,Rhode Island,44007,Providence,Providence,44007
2861,Pawtucket,RI,Rhode Island,44007,Providence,Providence|Bristol,44007|25005
2863,Central Falls,RI,Rhode Island,44007,Providence,Providence,44007
2864,Cumberland,RI,Rhode Island,44007,Providence,Providence,44007
2865,Lincoln,RI,Rhode Island,44007,Providence,Providence,44007
2871,Portsmouth,RI,Rhode Island,44005,Newport,Newport,44005
2874,Saunderstown,RI,Rhode Island,44009,Washington,Washington,44009
2878,Tiverton,RI,Rhode Island,44005,Newport,Newport,44005
2879,Wakefield,RI,Rhode Island,44009,Washington,Washington,44009
2881,Kingston,RI,Rhode Island,44009,Washington,Washington,44009
2882,Narragansett,RI,Rhode Island,44009,Washington,Washington,44009
2885,Warren,RI,Rhode Island,44001,Bristol,Bristol,44001
2886,Warwick,RI,Rhode Island,44003,Kent,Kent,44003
2888,Warwick,RI,Rhode Island,44003,Kent,Kent,44003
2889,Warwick,RI,Rhode Island,44003,Kent,Kent,44003
2891,Westerly,RI,Rhode Island,44009,Washington,Washington,44009
2892,West Kingston,RI,Rhode Island,44009,Washington,Washington,44009
2893,West Warwick,RI,Rhode Island,44003,Kent,Kent,44003
2895,Woonsocket,RI,Rhode Island,44007,Providence,Providence,44007
2896,North Smithfield,RI,Rhode Island,44007,Providence,Providence,44007
2903,Providence,RI,Rhode Island,44007,Providence,Providence,44007
2904,Providence,RI,Rhode Island,44007,Providence,Providence,44007
2905,Providence,RI,Rhode Island,44007,Providence,Providence,44007
2906,Providence,RI,Rhode Island,44007,Providence,Providence,44007
2907,Providence,RI,Rhode Island,44007,Providence,Providence,44007
2908,Providence,RI,Rhode Island,44007,Providence,Providence,44007
2909,Providence,RI,Rhode Island,44007,Providence,Providence,44007
2910,Cranston,RI,Rhode Island,44007,Providence,Providence,44007
2911,North Providence,RI,Rhode Island,44007,Providence,Providence,44007
2914,East Providence,RI,Rhode Island,44007,Providence,Providence,44007
2915,Riverside,RI,Rhode Island,44007,Providence,Providence,44007
2916,Rumford,RI,Rhode Island,44007,Providence,Providence,44007
2917,Smithfield,RI,Rhode Island,44007,Providence,Providence,44007
2919,Johnston,RI,Rhode Island,44007,Providence,Providence,44007
2920,Cranston,RI,Rhode Island,44007,Providence,Providence,44007
2921,Cranston,RI,Rhode Island,44007,Providence,Providence,44007
3031,Amherst,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3032,Auburn,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3033,Brookline,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3036,Chester,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3038,Derry,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3042,Epping,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3045,Goffstown,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3049,Hollis,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3051,Hudson,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3052,Litchfield,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3053,Londonderry,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3054,Merrimack,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3055,Milford,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3060,Nashua,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3062,Nashua,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3063,Nashua,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3064,Nashua,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3070,New Boston,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3071,New Ipswich,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3076,Pelham,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3077,Raymond,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3079,Salem,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3087,Windham,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3102,Manchester,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3103,Manchester,NH,New Hampshire,33011,Hillsborough,Hillsborough|Rockingham,33011|33015
3104,Manchester,NH,New Hampshire,33011,Hillsborough,Hillsborough|Merrimack,33011|33013
3106,Hooksett,NH,New Hampshire,33013,Merrimack,Merrimack,33013
3109,Manchester,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3110,Bedford,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3220,Belmont,NH,New Hampshire,33001,Belknap,Belknap|Merrimack,33001|33013
3222,Bristol,NH,New Hampshire,33009,Grafton,Grafton,33009
3229,Contoocook,NH,New Hampshire,33013,Merrimack,Merrimack,33013
3235,Franklin,NH,New Hampshire,33013,Merrimack,Merrimack,33013
3242,Henniker,NH,New Hampshire,33013,Merrimack,Merrimack,33013
3244,Hillsborough,NH,New Hampshire,33011,Hillsborough,Hillsborough|Sullivan,33011|33019
3246,Laconia,NH,New Hampshire,33001,Belknap,Belknap,33001
3249,Gilford,NH,New Hampshire,33001,Belknap,Belknap,33001
3253,Meredith,NH,New Hampshire,33001,Belknap,Belknap,33001
3254,Moultonborough,NH,New Hampshire,33003,Carroll,Carroll,33003
3264,Plymouth,NH,New Hampshire,33009,Grafton,Grafton,33009
3275,Suncook,NH,New Hampshire,33013,Merrimack,Merrimack,33013
3276,Tilton,NH,New Hampshire,33013,Merrimack,Merrimack|Belknap,33013|33001
3281,Weare,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3290,Nottingham,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3301,Concord,NH,New Hampshire,33013,Merrimack,Merrimack,33013
3303,Concord,NH,New Hampshire,33013,Merrimack,Merrimack,33013
3304,Bow,NH,New Hampshire,33013,Merrimack,Merrimack,33013
3307,Loudon,NH,New Hampshire,33013,Merrimack,Merrimack,33013
3431,Keene,NH,New Hampshire,33005,Cheshire,Cheshire,33005
3446,Swanzey,NH,New Hampshire,33005,Cheshire,Cheshire,33005
3452,Jaffrey,NH,New Hampshire,33005,Cheshire,Cheshire,33005
3458,Peterborough,NH,New Hampshire,33011,Hillsborough,Hillsborough,33011
3461,Rindge,NH,New Hampshire,33005,Cheshire,Cheshire,33005
3561,Littleton,NH,New Hampshire,33009,Grafton,Grafton,33009
3570,Berlin,NH,New Hampshire,33007,Coos,Coos,33007
3603,Charlestown,NH,New Hampshire,33019,Sullivan,Sullivan,33019
3743,Claremont,NH,New Hampshire,33019,Sullivan,Sullivan,33019
3755,Hanover,NH,New Hampshire,33009,Grafton,Grafton,33009
3766,Lebanon,NH,New Hampshire,33009,Grafton,Grafton,33009
3773,Newport,NH,New Hampshire,33019,Sullivan,Sullivan,33019
3801,Portsmouth,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3811,Atkinson,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3820,Dover,NH,New Hampshire,33017,Strafford,Strafford,33017
3824,Durham,NH,New Hampshire,33017,Strafford,Strafford,33017
3825,Barrington,NH,New Hampshire,33017,Strafford,Strafford,33017
3833,Exeter,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3835,Farmington,NH,New Hampshire,33017,Strafford,Strafford,33017
3841,Hampstead,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3842,Hampton,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3848,Kingston,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3857,Newmarket,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3865,Plaistow,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3867,Rochester,NH,New Hampshire,33017,Strafford,Strafford,33017
3868,Rochester,NH,New Hampshire,33017,Strafford,Strafford,33017
3870,Rye,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3873,Sandown,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3874,Seabrook,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3878,Somersworth,NH,New Hampshire,33017,Strafford,Strafford,33017
3885,Stratham,NH,New Hampshire,33015,Rockingham,Rockingham,33015
3894,Wolfeboro,NH,New Hampshire,33003,Carroll,Carroll,33003
3901,Berwick,ME,Maine,23031,York,York,23031
3903,Eliot,ME,Maine,23031,York,York,23031
3904,Kittery,ME,Maine,23031,York,York,23031
3906,North Berwick,ME,Maine,23031,York,York,23031
3908,South Berwick,ME,Maine,23031,York,York,23031
3909,York,ME,Maine,23031,York,York,23031
4002,Alfred,ME,Maine,23031,York,York,23031
4005,Biddeford,ME,Maine,23031,York,York,23031
4009,Bridgton,ME,Maine,23005,Cumberland,Cumberland,23005
4011,Brunswick,ME,Maine,23005,Cumberland,Cumberland,23005
4021,Cumberland Center,ME,Maine,23005,Cumberland,Cumberland,23005
4027,Lebanon,ME,Maine,23031,York,York,23031
4032,Freeport,ME,Maine,23005,Cumberland,Cumberland,23005
4038,Gorham,ME,Maine,23005,Cumberland,Cumberland,23005
4039,Gray,ME,Maine,23005,Cumberland,Cumberland,23005
4043,Kennebunk,ME,Maine,23031,York,York,23031
4046,Kennebunkport,ME,Maine,23031,York,York,23031
4062,Windham,ME,Maine,23005,Cumberland,Cumberland,23005
4064,Old Orchard Beach,ME,Maine,23031,York,York,23031
4072,Saco,ME,Maine,23031,York,York,23031
4073,Sanford,ME,Maine,23031,York,York,23031
4074,Scarborough,ME,Maine,23005,Cumberland,Cumberland,23005
4084,Standish,ME,Maine,23005,Cumberland,Cumberland,23005
4086,Topsham,ME,Maine,23023,Sagadahoc,Sagadahoc,23023
4090,Wells,ME,Maine,23031,York,York,23031
4092,Westbrook,ME,Maine,23005,Cumberland,Cumberland,23005
4093,Buxton,ME,Maine,23031,York,York,23031
4096,Yarmouth,ME,Maine,23005,Cumberland,Cumberland,23005
4101,Portland,ME,Maine,23005,Cumberland,Cumberland,23005
4102,Portland,ME,Maine,23005,Cumberland,Cumberland,23005
4103,Portland,ME,Maine,23005,Cumberland,Cumberland,23005
4105,Falmouth,ME,Maine,23005,Cumberland,Cumberland,23005
4106,South Portland,ME,Maine,23005,Cumberland,Cumberland,23005
4107,Cape Elizabeth,ME,Maine,23005,Cumberland,Cumberland,23005
4210,Auburn,ME,Maine,23001,Androscoggin,Androscoggin,23001
4240,Lewiston,ME,Maine,23001,Androscoggin,Androscoggin,23001
4260,New Gloucester,ME,Maine,23005,Cumberland,Cumberland,23005
4268,Norway,ME,Maine,23017,Oxford,Oxford,23017
4270,Oxford,ME,Maine,23017,Oxford,Oxford,23017
4274,Poland,ME,Maine,23001,Androscoggin,Androscoggin,23001
4276,Rumford,ME,Maine,23017,Oxford,Oxford,23017
4280,Sabattus,ME,Maine,23001,Androscoggin,Androscoggin,23001
4281,South Paris,ME,Maine,23017,Oxford,Oxford,23017
4282,Turner,ME,Maine,23001,Androscoggin,Androscoggin,23001
4330,Augusta,ME,Maine,23011,Kennebec,Kennebec,23011
4345,Gardiner,ME,Maine,23011,Kennebec,Kennebec,23011
4364,Winthrop,ME,Maine,23011,Kennebec,Kennebec,23011
4401,Bangor,ME,Maine,23019,Penobscot,Penobscot,23019
4412,Brewer,ME,Maine,23019,Penobscot,Penobscot,23019
4416,Bucksport,ME,Maine,23009,Hancock,Hancock,23009
4429,Holden,ME,Maine,23009,Hancock,Hancock|Penobscot,23009|23019
4444,Hampden,ME,Maine,23019,Penobscot,Penobscot,23019
4457,Lincoln,ME,Maine,23019,Penobscot,Penobscot,23019
4468,Old Town,ME,Maine,23019,Penobscot,Penobscot,23019
4473,Orono,ME,Maine,23019,Penobscot,Penobscot,23019
4530,Bath,ME,Maine,23023,Sagadahoc,Sagadahoc,23023
4572,Waldoboro,ME,Maine,23015,Lincoln,Lincoln,23015
4605,Ellsworth,ME,Maine,23009,Hancock,Hancock,23009
4609,Bar Harbor,ME,Maine,23009,Hancock,Hancock,23009
4730,Houlton,ME,Maine,23003,Aroostook,Aroostook,23003
4736,Caribou,ME,Maine,23003,Aroostook,Aroostook,23003
4769,Presque Isle,ME,Maine,23003,Aroostook,Aroostook,23003
4841,Rockland,ME,Maine,23013,Knox,Knox,23013
4843,Camden,ME,Maine,23013,Knox,Knox|Waldo,23013|23027
4901,Waterville,ME,Maine,23011,Kennebec,Kennebec,23011
4915,Belfast,ME,Maine,23027,Waldo,Waldo,23027
4937,Fairfield,ME,Maine,23025,Somerset,Somerset,23025
4938,Farmington,ME,Maine,23007,Franklin,Franklin,23007
4963,Oakland,ME,Maine,23011,Kennebec,Kennebec,23011
4976,Skowhegan,ME,Maine,23025,Somerset,Somerset,23025
5001,White River Junction,VT,Vermont,50027,Windsor,Windsor,50027
5156,Springfield,VT,Vermont,50027,Windsor,Windsor,50027
5201,Bennington,VT,Vermont,50003,Bennington,Bennington,50003
5301,Brattleboro,VT,Vermont,50025,Windham,Windham,50025
5346,Putney,VT,Vermont,50025,Windham,Windham,50025
5401,Burlington,VT,Vermont,50007,Chittenden,Chittenden,50007
5403,South Burlington,VT,Vermont,50007,Chittenden,Chittenden,50007
5404,Winooski,VT,Vermont,50007,Chittenden,Chittenden,50007
5408,Burlington,VT,Vermont,50007,Chittenden,Chittenden,50007
5443,Bristol,VT,Vermont,50001,Addison,Addison,50001
5446,Colchester,VT,Vermont,50007,Chittenden,Chittenden,50007
5450,Enosburg Falls,VT,Vermont,50011,Franklin,Franklin,50011
5452,Essex Junction,VT,Vermont,50007,Chittenden,Chittenden,50007
5454,Fairfax,VT,Vermont,50011,Franklin,Franklin,50011
5465,Jericho,VT,Vermont,50007,Chittenden,Chittenden,50007
5468,Milton,VT,Vermont,50007,Chittenden,Chittenden|Franklin|Grand Isle,50007|50011|50013
5478,Saint Albans,VT,Vermont,50011,Franklin,Franklin,50011
5482,Shelburne,VT,Vermont,50007,Chittenden,Chittenden,50007
5488,Swanton,VT,Vermont,50011,Franklin,Franklin,50011
5491,Vergennes,VT,Vermont,50001,Addison,Addison,50001
5495,Williston,VT,Vermont,50007,Chittenden,Chittenden,50007
5602,Montpelier,VT,Vermont,50023,Washington,Washington,50023
5641,Barre,VT,Vermont,50023,Washington,Washington|Orange|Caledonia,50023|50017|50005
5661,Morrisville,VT,Vermont,50015,Lamoille,Lamoille,50015
5663,Northfield,VT,Vermont,50023,Washington,Washington|Orange,50023|50017
5672,Stowe,VT,Vermont,50015,Lamoille,Lamoille|Washington,50015|50023
5676,Waterbury,VT,Vermont,50023,Washington,Washington|Chittenden,50023|50007
5701,Rutland,VT,Vermont,50021,Rutland,Rutland,50021
5733,Brandon,VT,Vermont,50021,Rutland,Rutland|Addison,50021|50001
5753,Middlebury,VT,Vermont,50001,Addison,Addison,50001
5819,Saint Johnsbury,VT,Vermont,50005,Caledonia,Caledonia,50005
5851,Lyndonville,VT,Vermont,50005,Caledonia,Caledonia,50005
5855,Newport,VT,Vermont,50019,Orleans,Orleans,50019
6001,Avon,CT,Connecticut,9110,Capitol,Capitol,9110
6002,Bloomfield,CT,Connecticut,9110,Capitol,Capitol,9110
6010,Bristol,CT,Connecticut,9140,Naugatuck Valley,Naugatuck Valley|Capitol,09140|09110
